btc_open,btc_high,btc_low,btc_close,btc_volume,btc_trade_count,btc_vwap,btc_timestamp
17408.84,17528.68,16534.69,16691.8,10094.6609,138301.0,16925.1194336229,2022-12-16
16696.39,16802.48,16650.0,16740.59,2733.905799,55235.0,16718.0644543657,2022-12-17
16741.89,16850.83,16631.45,16708.35,2632.542393,50054.0,16735.9277411012,2022-12-18
16707.76,16873.46,16288.0,16790.0,7144.991841,103134.0,16626.1558432852,2022-12-19
16789.91,17050.56,16718.29,16833.87,5586.092285702,81516.0,16851.7710485027,2022-12-20
16835.81,16919.68,16731.85,16824.59,2983.0164377,48439.0,16823.0506317753,2022-12-21
16827.22,16891.26,16564.69,16821.83,4156.739811111,68488.0,16749.3386761693,2022-12-22
16822.3,16941.04,16748.44,16821.65,3483.009282718,58160.0,16830.1346522976,2022-12-23
16823.21,16860.0,16805.0,16830.0,1306.340383583,24401.0,16831.2315693389,2022-12-24
16831.81,16918.59,16729.2,16856.15,2106.879832935,39852.0,16819.0134794838,2022-12-25
16856.15,16972.2,16792.93,16872.13,2231.66681558,44486.0,16864.1933785428,2022-12-26
16872.72,16890.0,16562.85,16599.15,4078.846778157,70487.0,16722.2696322588,2022-12-27
16597.1,16775.1,16465.58,16573.15,4341.727683969,72551.0,16595.3370606559,2022-12-28
16573.15,16655.05,16512.71,16550.57,3029.561520752,60558.0,16600.5173166025,2022-12-29
16547.4,16641.27,16355.0,16532.87,4021.30110699,68911.0,16518.2295196063,2022-12-30
16534.08,16632.33,16466.86,16522.29,2451.303965503,46865.0,16546.4119349718,2022-12-31
16525.0,16695.31,16495.06,16642.78,1651.559056837,34627.0,16578.5604866654,2023-01-01
16644.37,16779.0,16630.47,16718.82,2285.656433051,41468.0,16708.4519332608,2023-01-02
16721.01,16900.0,16600.0,16850.59,3790.536364256,64904.0,16722.3149669467,2023-01-03
16852.62,16984.54,16760.57,16840.5,4847.939963443,81942.0,16848.8578438445,2023-01-04
16838.47,16873.28,16755.45,16803.47,2580.410942528,57481.0,16822.7081365567,2023-01-05
16803.36,17022.87,16675.0,16926.62,4927.378570204,68356.0,16847.1496301761,2023-01-06
16926.6,16949.0,16900.9,16936.0,1044.522619881,20189.0,16925.4861208911,2023-01-07
16935.27,17248.53,16910.0,17196.67,4781.20340018,60226.0,17095.0696564978,2023-01-08
17198.94,17387.05,17126.73,17221.37,6368.899439559,89030.0,17245.5550651889,2023-01-09
17221.1,17500.0,17182.07,17402.92,7089.789337217,85549.0,17355.3076257628,2023-01-10
17401.42,18350.0,17312.68,18079.38,11653.487204555,130595.0,17807.7990060013,2023-01-11
18079.4,19109.28,17919.62,18780.68,17774.752564613,203169.0,18422.7280309437,2023-01-12
18780.19,21239.83,18775.69,20826.93,20324.633774182,255132.0,19722.3034017406,2023-01-13
20826.92,21170.88,20224.24,20736.04,10596.747113762,188612.0,20753.5085609141,2023-01-14
20734.08,21420.56,20558.86,21175.0,6440.117066462,133996.0,20892.9667198177,2023-01-15
21175.01,21446.81,19800.0,21144.04,6756.985639889,149650.0,21075.9506213222,2023-01-16
21144.89,21547.99,21030.0,21298.05,4787.181051652,116767.0,21228.9076740063,2023-01-17
21292.67,21620.0,20373.11,20807.07,6518.014826508,153782.0,20967.9307088279,2023-01-18
20809.0,21200.0,20644.4,20975.45,4359.048231743,86526.0,20948.5798534734,2023-01-19
20974.85,22798.4,20861.95,22566.09,7433.250205117,141639.0,21861.1226348542,2023-01-20
22570.6,23349.81,22549.27,22871.9,8475.329693194,177009.0,22974.9440911487,2023-01-21
22867.27,23071.60533994,22290.04,22715.61,5343.036867333,114649.0,22726.7601255688,2023-01-22
22719.69,23164.32,22436.55,23113.1,5717.75410641,129390.0,22902.0836738053,2023-01-23
23110.16,23148.86,22299.0,22674.1,6134.525416188,146361.0,22804.5735012552,2023-01-24
22671.72,23815.12,22340.48,23147.84,7440.383848797,161650.0,22887.1553008849,2023-01-25
23149.46,23246.84,22555.0,23035.01,4695.582809722,117647.0,22974.0926829125,2023-01-26
23038.98,23506.3,22843.07,23065.86,5122.770376987,112984.0,23089.6806840782,2023-01-27
23065.95,23459.2,22883.23,23252.71,2586.273837999,64372.0,23111.8923027082,2023-01-28
23256.07,23964.19,23158.87,23733.59,4727.329275303,104432.0,23635.0107095649,2023-01-29
23737.25,23754.5148,22502.2,22760.84,5542.740309703,131375.0,23003.1654588548,2023-01-30
22762.82,23297.99,22742.52,23117.08,4163.439135897,92982.0,23056.8166594368,2023-01-31
23116.63,24250.0,22799.97,23815.12,8181.275352636,152975.0,23528.9668555035,2023-02-01
23815.1,24143.55,23417.71,23530.57,7416.70379517,148146.0,23754.4381230093,2023-02-02
23528.0,23725.0,23217.28,23313.78,4725.713284184,103491.0,23459.0707024243,2023-02-03
23311.37,23588.17,23242.44,23391.58,3056.415061512,79084.0,23386.8417087073,2023-02-04
23388.66,23436.93,22759.78,22900.14,4233.794640688,91260.0,23051.8678874943,2023-02-05
23766.0,24524.0,17020.33,22938.35,3528.945718638,76279.0,22925.40123618,2023-02-06
22938.96,23444.91,22770.0,23227.3,6680.337960752,139277.0,23102.6945005755,2023-02-07
23227.02,23600.0,22029.0,22602.55,7774.338633646,173185.0,22859.4270360347,2023-02-08
22604.8,23604.0,21567.0,21806.29,8019.140837317,156983.0,22228.1935349638,2023-02-09
21801.41,21934.29,21477.04,21678.62,6348.70854886,126406.0,21728.667370525,2023-02-10
21678.62,21909.0,21620.6,21803.34,1940.978986591,38267.0,21750.664401112,2023-02-11
21808.05,22092.46,21636.1,21842.45,4952.118946581,88768.0,21837.7474850841,2023-02-12
21842.45,21902.6,21369.2,21745.88,6259.650652975,124962.0,21660.7931703981,2023-02-13
21745.86,22329.67,21566.47,22139.52,8308.415033808,130151.0,22013.5388030903,2023-02-14
22138.39,24902.49,22098.53,24683.0,11871.5425985,214793.0,23554.2425444104,2023-02-15
24684.7,25220.0,23328.15,23711.18,6593.755099845,182223.0,24269.774365347,2023-02-16
23711.17,25014.65,23546.5,24639.12,7481.796878732,211612.0,24234.7091941481,2023-02-17
24639.17,24877.44,23329.0,24762.47,2095.196848584,67479.0,24669.4761155266,2023-02-18
24757.54,25199.59,23851.31,24491.96,6983.565998724,150615.0,24537.8579769237,2023-02-19
24494.27,25100.0,24379.0,24952.4,5183.960612938,128405.0,24847.470084275,2023-02-20
24945.5,25250.0,23864.51,24105.82,10395.017621316,234359.0,24519.7221294667,2023-02-21
24104.67,24602.09,23578.95,24395.26,9480.860921822,177470.0,24016.2665584852,2023-02-22
24399.31,24492.01,23615.0,23901.69,8129.454497403,178239.0,24009.1824517639,2023-02-23
23904.38,24012.8,22852.34,23046.99,7898.405163543,177823.0,23378.8278737144,2023-02-24
23042.99,23259.27,22766.0,23134.99,3870.168226649,74401.0,23038.5340771676,2023-02-25
23132.03,23684.52,23098.93,23389.35,4710.406916611,90182.0,23417.5728942537,2023-02-26
23389.56,23896.6,23111.9,23370.0,6259.589357335,116499.0,23463.8455032474,2023-02-27
23376.54,23841.55,23015.1,23694.0,5381.254027701,123088.0,23380.6695155368,2023-02-28
23694.0,23994.59,23307.21,23452.86,5905.611791537,130662.0,23645.2838765901,2023-03-01
23454.26,23564.22,22001.0,22351.67,7587.048899941,145955.0,23003.2375405261,2023-03-02
22347.96,22494.06,22149.87,22330.25,4906.281461782,92731.0,22346.8499534151,2023-03-03
22327.95,22653.31,22159.79,22423.3,3446.367280007,66146.0,22380.6104469645,2023-03-04
22423.21,22553.33,22267.58,22373.17,3129.253301896,56026.0,22410.3082444619,2023-03-05
22373.04,22603.25,22319.0,22460.1,3227.629137511,48190.0,22445.2167753226,2023-03-06
22459.02,22481.2,21851.64,21946.62,7557.162302822,105538.0,22190.3900277901,2023-03-07
21953.91,22220.77,20254.251199652,21731.355,5884.401787109,93469.0,21956.7172160043,2023-03-08
21733.01,22103.066944652,19775.37,19990.94,10740.337868168,206220.0,20642.8770929439,2023-03-09
19991.3,21474.480199652,18700.7425,20442.2,13747.638194898,277024.0,20063.9013759393,2023-03-10
20449.21,21406.485199652,19900.0,20542.763585,5677.206728908,152418.0,20384.1557646058,2023-03-11
20540.16,23491.85,20439.99,22393.38,9541.141897172,276799.0,21539.5922565302,2023-03-12
22388.9,24577.92,21579.345095,24539.36,11039.890532825,339762.0,23432.7957745446,2023-03-13
24540.48,26476.04,24000.0,24908.77791418,16448.397662148,397836.0,25065.0546346827,2023-03-14
24911.09,25307.014951875,23930.0,24345.77,17454.016425822,397565.0,24569.7712398497,2023-03-15
24349.16,25964.0,24309.4,25734.1071365,15346.647827864,338912.0,24979.8043620084,2023-03-16
25733.0,27830.0,25671.19,27406.44,12347.198428524,320552.0,26777.7024412055,2023-03-17
27404.68,27689.27,26657.61,27204.69,6952.487525414,192406.0,27308.0638156303,2023-03-18
27204.38,28464.43,26905.0,27543.98,11519.710381213,293606.0,27831.7857204305,2023-03-19
27539.12,28560.8,27452.72,28011.82,12962.542452951,330557.0,28008.0684430722,2023-03-20
28014.26,28500.0,27406.01,28295.6755768,10486.456522577,273102.0,28100.369854677,2023-03-21
28293.67,28900.0,26685.0,27357.989935,17223.586996967,571893.0,27890.0359663502,2023-03-22
27360.42,28772.68,27350.20261315,28190.806758,14647.854501316,516449.0,28088.6952468996,2023-03-23
28188.76,28389.461,27084.27,27581.246515,11763.704840976,369643.0,27837.4454435879,2023-03-24
27582.0,27850.0,27180.0,27543.78,7272.502520506,193385.0,27507.418021398,2023-03-25
27546.35,28238.07,27497.32703453,27948.1502189,8621.628078325,252241.0,27874.8730830735,2023-03-26
27947.8,28010.46,26540.0,26979.59325,12171.85436584,385206.0,27302.853837987,2023-03-27
26992.83,27622.24,26651.0,27580.86,10803.710470048,415987.0,27140.6829783039,2023-03-28
27580.86,29189.54,27511.29946356,28594.44,17067.696131087,580821.0,28415.666427912,2023-03-29
28599.03,28788.152505835,27719.21,28193.24,13820.118959018,339968.0,28282.5004304827,2023-03-30
28195.37,28824.8,27529.53,28588.44,10207.674663307,238493.0,28264.4919799011,2023-03-31
28588.76,28606.26333293,28257.82,28401.2812,3839.809716387,91885.0,28443.3916990163,2023-04-01
28404.32,28508.68,27579.82,27724.34035292,6978.602090308,144643.0,28061.948806823,2023-04-02
27723.97,28522.0,27300.0,27832.8676,14204.077005378,234556.0,28033.0461252586,2023-04-03
27827.33,28786.01,27823.59,28509.5934973,10373.670852336,168045.0,28262.4459735338,2023-04-04
28518.32,28752.57,27861.98,28089.42,8960.797699489,150045.0,28228.5606624859,2023-04-05
28086.02,28233.965,27724.33,28037.78103173,6362.072835926,105845.0,27997.279096868,2023-04-06
28042.19,28080.08,27782.43,27999.9794569,4015.888266731,82857.0,27924.3359456564,2023-04-07
28000.11,28180.0,27885.74,28060.885825,2321.598404341,45656.0,28027.7627226269,2023-04-08
28055.09,28551.55,27817.06,28259.98,4613.390768559,73562.0,28170.552366733,2023-04-09
28261.6,30442.56,28155.3093783575,30135.24225,11200.701133153,162965.0,29309.7284147988,2023-04-10
30132.76,30566.97,29810.74,29996.1628,8704.596567429,134807.0,30147.9451904023,2023-04-11
29995.67,30500.0,29698.05,30081.6026415,6767.991583559,143640.0,30058.6152831762,2023-04-12
30089.14,30931.0073982,29844.9483631885,30739.062565,8896.604314699,176811.0,30437.6018313909,2023-04-13
30740.07,31049.99,29989.96,30387.692417,9085.650684691,177380.0,30514.5009608404,2023-04-14
30384.86,30573.3973172175,30157.85,30328.77,3450.189534846,83484.0,30362.6436367073,2023-04-15
30331.71,30571.93,29805.39,30020.0023159,5066.188161238,95674.0,30270.4794514259,2023-04-16
30021.25,30167.095685401,29118.04,29512.00315845,6956.835093664,110222.0,29539.300758247,2023-04-17
29514.67,30498.99,29503.80875,30217.17997,8187.363983937,127759.0,30167.6564810764,2023-04-18
30223.3,30344.205560231,28591.0,28903.5682585,9837.953414187,173514.0,29296.739304652,2023-04-19
28915.17,29102.49,27996.98,28262.08545,8749.988062385,142617.0,28496.3697737416,2023-04-20
28255.09,28324.38,27156.84,27370.65487,7112.208950671,121635.0,27834.987085967,2023-04-21
27369.35,28079.916282246,27218.64,27625.79047815,3431.306921162,71938.0,27582.4970048361,2023-04-22
27619.32,28014.46,27344.2141083,27726.628595,6306.257287378,102760.0,27624.6379696981,2023-04-23
27720.25,27783.28,26975.61,27432.28,7524.658705077,118898.0,27419.7763454988,2023-04-24
27432.28,28603.497840503,27208.300644705,28350.3305,7514.281863155,132001.0,27834.178510425,2023-04-25
28347.67,30046.27,27261.01,29119.0,18220.45022917,294221.0,28896.3505897838,2023-04-26
29119.0,29912.28,28646.88,29537.16,12428.400177452,191194.0,29293.5992609672,2023-04-27
29542.61,30236.381845,28922.03,29418.96769555,5359.938635627,89534.0,29297.2153736201,2023-04-28
29422.55,30264.74818,29082.47,29250.01304207,1872.162764733,41237.0,29292.2126337946,2023-04-29
29247.41585,29985.57,28410.56,28596.724675,5635.676745396,106439.0,29291.2840269676,2023-04-30
28592.33,28745.05984,27690.27,27982.176006395,7036.519507334,138520.0,28227.2219253955,2023-05-01
28001.15,28933.38,27935.07,28560.768,5977.436116576,156040.0,28512.6392446503,2023-05-02
28566.64,29301.54,28166.26,29158.314958215,8937.83216316,193702.0,28695.6128807025,2023-05-03
29151.48,29591.8,28700.0,29284.95,6220.155063225,139845.0,29071.5597532195,2023-05-04
29288.42,29912.14,28820.0,29517.24,5799.730311611,121489.0,29459.161103819,2023-05-05
29517.24,29642.5668870935,28500.0,29068.181707615,4245.66563913,90374.0,29082.9313856369,2023-05-06
29075.99,29389.88,28820.75,28852.82155122,4518.050730932,92184.0,29130.3262987329,2023-05-07
28857.5,28924.0,27669.4,28181.8225,7000.442116224,136755.0,28166.8096200648,2023-05-08
28195.28,28514.04,27625.78,27745.5222405,2832.52074077,71862.0,28107.3670684993,2023-05-09
27745.0,28356.27,26834.655,27551.23,3527.882047492,96911.0,27772.1730469359,2023-05-10
27549.85,27868.3355590955,26600.0,26739.62,2648.941765892,72149.0,27101.3561629805,2023-05-11
26739.62,27534.5575590955,25869.675215,26800.59,3427.11922793,102817.0,26515.5133986503,2023-05-12
26804.8765,27130.9971835,26603.85,26838.24,1354.471570672,54438.0,26837.7885994821,2023-05-13
26838.24,27383.05015,26750.5,27296.35,1833.544096326,57970.0,27002.832961748,2023-05-14
27295.72,27652.0,26866.0,27120.7,2820.540943284,76358.0,27316.180213963,2023-05-15
27115.44,27532.8442195,26900.0,27073.53,2181.423104539,72324.0,27062.8918110549,2023-05-16
27073.53,27825.1524185955,26555.0,27301.5605,2547.094692315,77379.0,27064.0875130385,2023-05-17
27296.2,27700.9485590955,26405.7,26882.266955,2874.320505672,86709.0,26990.0918248507,2023-05-18
26885.83,27552.7953040955,26633.6,26876.1295,1606.162198457,64269.0,26892.3338910049,2023-05-19
26876.99,27646.5288740955,26828.3,27133.713,1056.129258714,36530.0,27048.2834629347,2023-05-20
27131.51,27465.3422301955,26556.7,26715.26376789,1929.028952869,58953.0,26812.0769445309,2023-05-21
26713.72,27430.0,26700.1,27370.0,2315.176264175,91689.0,26970.7562645043,2023-05-22
27370.0,27740.4085590955,26473.0,26840.6373747,1941.70494492,89943.0,27180.737433609,2023-05-23
26842.26,26900.8824665945,25919.52,26264.798075585,2762.950786499,80112.0,26421.781225025,2023-05-24
26264.14,26635.9,18372.569720234,26460.4053175,1873.22079972,62948.0,26393.3399905821,2023-05-25
26455.09,27442.4681659805,18372.569720234,26787.215595,1532.617118345,53080.0,26682.7919818461,2023-05-26
26785.0,27484.6985590955,18527.672925,27197.036815,1123.210431103,40234.0,26927.4279306988,2023-05-27
27201.29,28448.97,27144.72,27960.15,2141.707128914,75745.0,27776.6354813985,2023-05-28
27961.07,28069.96,27536.59,27804.888197955,1530.286353462,54622.0,27782.7449339852,2023-05-29
27808.49382385,28072.384331545,27267.0,27278.28,1921.489354731,67385.0,27754.0429307633,2023-05-30
27275.0,27350.0,26645.16,26840.117,2413.026164725,106293.0,27055.2956657556,2023-05-31
26825.65875477,27170.941238572,26530.25,27075.75,2348.597364132,89818.0,26885.3438900343,2023-06-01
27075.71,27323.4873421,26864.0,27172.0194345,1822.960389315,73917.0,27108.0917069793,2023-06-02
27171.75408145,27354.646,26940.0,27070.06968,966.101844125,45056.0,27140.6033651314,2023-06-03
27068.38,27471.04,26789.0,26865.24,1695.203938128,69886.0,27134.1662091732,2023-06-04
26860.01,26871.863,25439.54,25862.328996,3580.949689442,134960.0,26071.9153537687,2023-06-05
25860.36,27799.11,25417.21442642,27320.6197,3977.885163358,171274.0,26587.1840408956,2023-06-06
27335.09,30637.9,22880.636573363,26408.45,2084.926577722,91788.0,27600.3639482594,2023-06-07
26718.38,26933.5,26289.1703045,26499.11841,843.487725971,44068.0,26556.7665513751,2023-06-08
26519.89,26761.695208524,25592.4369542,25773.4272,1074.256367242,70096.0,26487.8309770722,2023-06-09
25802.0,26223.3391,25410.561565,25745.59268,915.360571241,55215.0,25842.2705659999,2023-06-10
25821.78,26370.88,25639.69605,26090.3,619.336306942,40855.0,25996.2800153273,2023-06-11
26090.0,26384.99,25664.9932885,26056.055228855,679.209009502,55276.0,26088.5028661667,2023-06-12
26278.01,27293.76,25624.2788,25983.5725,511.003617364,39815.0,26346.3186587766,2023-06-13
26280.5,26379.97,24793.6512659715,25009.352501475,28.680254896,2374.0,26229.0572410787,2023-06-14
25009.5060366,25743.36298925,24766.09454278,25500.24046085,2.360903135,214.0,25037.7445828972,2023-06-15
25506.484325,26467.2238003695,25169.61125,26340.003161694,0.946293909,173.0,26068.0673356245,2023-06-16
26336.956895694,26843.009766531,26317.1938703,26530.2511,0.485265473,89.0,26544.7432762548,2023-06-17
26536.89,26706.564796,26261.0168995,26430.71413,0.239507954,77.0,26539.8651041079,2023-06-18
26430.76551648,27181.95307475,26304.431814816,26958.0177115,4.379666396,158.0,26720.8875175128,2023-06-19
26954.73166745,28979.621122595,26647.00056,28784.33973,3.283946322,217.0,27909.5211491728,2023-06-20
28768.81585327,30789.9,28756.9934525,30364.929915,7.526770841,401.0,29567.5703666213,2023-06-21
30348.9895,30353.48739055,29491.887042,30006.34696,1.994160912,136.0,29823.8459068838,2023-06-22
30002.65,31596.8255209475,27464.5,30740.9310421,3.673697766,294.0,30805.0470718266,2023-06-23
30736.1974507,31066.14705,30267.48545,30903.09273564,0.150683377,68.0,30647.8453091717,2023-06-24
30910.2261865,31012.04922,29804.93,30253.820075,0.842758838,104.0,30451.1496816747,2023-06-25
30256.852,30667.5066555,29829.85237813,30355.602,1.659260073,193.0,30296.7186989404,2023-06-26
30355.175,31007.5458055155,30178.0291169885,30473.6848468,1.272925543,109.0,30621.1801710427,2023-06-27
30481.55837929,30496.7585125,29520.479520479,30227.6536395,1.124224071,126.0,30191.6202890887,2023-06-28
30218.2525,31282.2542646,30151.55989696,30910.459844255,2.546875748,101.0,30566.0788463732,2023-06-29
30844.441995,31544.40585,29380.810331,30388.47445569,6.466380625,247.0,30111.2955305991,2023-06-30
30385.895956,30710.060945,30374.97,30529.743525,0.544617957,100.0,30565.780444418,2023-07-01
30528.37,30813.870461679,30231.36435,30701.6205105075,1.010968445,104.0,30540.5968780593,2023-07-02
30697.0715105075,31390.039548221,30485.7,31056.9905094905,1.339711015,197.0,30950.9446485936,2023-07-03
31063.25735,31123.8403,30629.9067,30842.05240964,0.421326377,79.0,30957.1352892724,2023-07-04
30841.5055,30883.247817,30204.959,30457.98348348,1.431555108,364.0,30443.6923107624,2023-07-05
30467.4518,31531.531531531,29687.3,30093.459,5.359088767,487.0,30280.1804765723,2023-07-06
30103.1302781,30623.55989768,29938.14,30247.841052705,2.656989267,123.0,30327.4361388513,2023-07-07
30232.27415,30425.785775,30049.681677495,30273.59385,0.052460776,59.0,30239.556096783,2023-07-08
30281.8,30526.9385915915,29977.954375,30125.180225,0.071774392,97.0,30250.1981810039,2023-07-09
30120.52365,31030.4725988945,30016.735575,30450.38568105,1.402192616,198.0,30436.0114864978,2023-07-10
30453.807938,30803.342967205,30307.113967925,30633.203369689,1.990794722,181.0,30646.732205623,2023-07-11
30629.448369689,30945.3044298695,30214.17203,30296.70005,2.004634019,170.0,30488.2911042998,2023-07-12
30301.4251645,31786.06427322,30257.18229504,31408.257,2.678284295,392.0,31001.7401803834,2023-07-13
31406.5482337,31419.65964,29923.426238925,30309.106042375,3.596378432,253.0,30955.0355687357,2023-07-14
30309.3171215,30660.821599125,30071.5981,30165.9867115,0.88071029,59.0,30346.9333014093,2023-07-15
30164.963325665,30457.791,30135.7923,30310.22449535,0.525698615,43.0,30272.8265244256,2023-07-16
30315.34710625,31797.2202969855,29671.85,30130.69602335,15.352476314,206.0,30886.1348457661,2023-07-17
30123.133758,30228.447767,29547.95785,30106.7469594985,0.809777436,140.0,29940.0083521173,2023-07-18
30112.2907429985,30139.99499,29770.616666,29965.6834585,0.431992188,83.0,30043.0148364938,2023-07-19
